,Durango,NA,6.346636509,5.319169268,4.957914906,5.959548063,7.134940624,5.189181537,2.233523129,8.348435444,4.764746328,1.601298351,3.380468128,5.420906141,6.753420611,6.942902629,3.274786529,4.83386908,4.813230324
,Guanajuato,NA,7.363194011,3.022801208,9.699497683,3.036389167,7.267438963,2.582346185,3.931471024,5.682026059,5.458504396,0.9058413388,4.816803896,5.337254656,5.358795924,9.260100012,6.040882263,2.332739386,5.5117977
,Guerrero,NA,5.442519928,5.003453182,4.206747622,6.296686481,4.03370237,5.428884909,3.44480087,5.032050345,5.391660628,2.708544708,2.866061898,4.934500692,4.925850167,7.008291116,3.874823722,4.31062951,6.52340754
,Hidalgo,NA,13.24491747,-2.772316677,20.71735121,1.105817153,8.883238377,-1.323754016,8.094516744,6.147427039,9.530475917,-3.808606517,5.48580497,6.043255887,-0.2053394419,14.98923785,7.630537767,1.159225072,4.504009156
,Jalisco,NA,4.811609817,4.773377099,4.437946236,4.401083857,5.793537904,4.526230966,3.881065893,4.715384838,4.90305238,2.570201791,3.748613026,5.100364014,6.988796768,6.281109635,4.863427111,4.092544567,4.748037988
,México,NA,6.395117822,5.334086884,4.719460578,5.405897802,6.703763238,4.657463145,3.26329982,4.770826987,4.655597737,3.051965365,3.515574712,4.93027852,5.120395105,5.241684177,4.083097378,2.988836444,4.075630949
,Michoacán de Ocampo,NA,8.088938357,6.31370813,5.783872068,6.695268561,7.957713232,4.915524461,3.832220717,8.673996959,3.457009379,1.076148412,3.25015623,2.482930082,7.27773718,9.44600775,3.892081527,4.281351835,4.766088087
,Morelos,NA,5.86229402,4.364875435,4.171937989,4.881426113,4.203695366,3.472868848,4.364716125,4.851948554,4.431309684,2.265397921,1.825191382,4.333047378,6.280489549,6.664511579,3.164386313,2.007936934,3.687001714
,Nayarit,NA,5.977651652,5.397750039,4.704275006,5.66348738,7.715236936,3.660666003,4.84799815,5.29948997,3.660983213,1.784904505,3.225217359,4.482268245,5.779604333,7.646307358,4.911948133,4.798114851,2.280568962
,Nuevo León,NA,8.264392771,4.859342278,5.966439883,4.325723668,5.809055277,4.361375527,2.964057318,3.465566023,4.574714321,0.437397257,4.032345106,4.691318281,5.095709972,7.050631827,5.202571381,3.956077647,3.82023028
,Oaxaca,NA,9.62674914,-3.005779018,18.95846716,0.9195672661,7.578664863,-0.163221439,7.913907908,5.31009412,7.694675905,-3.678573652,6.143963766,4.967324683,-0.5780038658,12.99221349,8.355382444,2.003317042,7.108207708
,Puebla,NA,5.866204857,5.956324854,4.806260082,5.127808219,7.503844454,5.179614926,2.58267822,5.762248849,4.849827371,1.773953955,2.773095866,4.446140562,5.382265957,4.907143121,3.750221205,3.928785793,4.999109042
,Querétaro,NA,6.57196032,6.846842928,5.146096856,4.680935302,7.408379019,5.421043175,3.072533948,4.705170163,4.951367395,2.113989774,1.765604403,5.258237807,6.737152388,6.407360734,4.779711398,3.764009349,2.80371501
,Quintana Roo,NA,4.823761028,3.346990179,4.8114194,3.759527879,4.786108129,4.738099007,2.557570281,1.976261074,4.798653724,1.010492791,5.686767966,3.05123523,6.140371381,4.620888377,3.718529014,2.612070817,3.926037361
,San Luis Potosí,NA,8.185539087,6.425734703,7.379145148,5.826696578,5.64860298,4.450860179,4.232827012,5.069282181,4.695482643,0.04657425832,4.270697202,6.182312771,5.72240358,9.651922686,5.496503448,4.303310229,6.081791829
,Sinaloa,NA,9.002549877,4.196317962,4.198989861,7.712978862,8.004518733,4.887703448,2.742002015,6.145414771,4.682140247,1.542465363,1.302241504,4.425375494,6.278755103,6.027611375,3.751493128,4.788047765,5.488411596
,Sonora,NA,7.994745877,6.423498189,8.372890032,6.224997512,5.858445716,4.577887396,3.612065669,5.974134293,3.985988745,1.508206274,2.452374607,4.55526694,6.959466596,9.768846214,4.33247804,1.88468072,6.874442466
,Tabasco,NA,20.59684986,10.13255088,11.37378664,9.080469053,16.16592978,-12.41978588,11.94446582,18.82012214,3.32058247,-4.842156323,1.978094366,-18.45946771,2.167519029,14.3626693,9.407404941,9.444014231,-6.253911929
,Tamaulipas,NA,7.662539124,4.511046674,7.174267364,3.463172596,7.600769953,-0.7936973129,2.916065565,3.665939175,5.37134205,0.8425508873,4.338826133,5.781512332,4.759747393,8.990562272,4.562618452,4.088884526,3.88251272
,Tlaxcala,NA,9.140337514,5.898750928,5.526135886,5.229975818,7.449671988,4.156284455,4.292970777,5.33101364,5.307556924,2.052964883,3.835571514,4.465761697,4.538341482,6.819417219,5.365232362,2.494799428,3.654394674
,Veracruz de Ignacio de la Llave,NA,9.714024294,4.874954175,9.341485996,5.314903083,9.205590116,1.850088911,6.08594812,5.56716804,6.149609592,0.2545529223,3.807850105,2.181120538,3.606616422,7.672570322,4.620443564,4.717942475,3.610321274
,Yucatán,NA,5.64149071,6.48613779,4.582622101,5.430966998,6.850399711,5.604737665,3.078151665,3.736798543,4.811215083,2.634713219,3.845717582,3.551372514,5.660048439,6.327659612,4.718654657,4.212300933,3.858236652
,Zacatecas,NA,10.4213363,4.727899942,9.218477719,6.140229845,4.657429054,5.359505021,5.387362055,13.53032694,3.794411726,-5.655118062,-0.02233999407,6.101027739,11.74069091,8.069384313,2.379449841,3.232004167,8.306364514
,"a Los códigos se derivan del SCN 2008, modificados para uso del SCN de México     b Los cambios se deben a una readecuación de la formulación en el año 2020 para la participación porcentual en valores constantes y corrientes de los Estados Unidos Mexicanos en los tabulados relativos a la Actividad económica total, Actividades primarias, Actividades Secundarias Actividades Terciarias, Sector 21 Minería y Sector 31-33 Industrias manufactureras. No se registran cambios en los valores a precios corrientes y constantes, los índices de volumen físico y de precios implícitos, las variaciones ni las estructuras porcentuales de los estados.     NA No aplica.     R Cifras revisadas    Nota:    La suma de los parciales puede no coincidir con el total por el redondeo de las cifras.",,,,,,,,,,,,,,,,,,
